Rk,School,G,TeamW,TeamL,W-L%,SRS,SOS,ConfW,ConfL,HomeW,HomeL,AwayW,AwayL,Tm.,Opp.,Pace,ORtg,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,eFG%,TOV%,ORB%,FT/FGA,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF
197,Nebraska,31,12,19,0.387,6.47,10.74,6,12,8,8,3,8,2168,2264,69.2,99.5,0.298,0.294,0.498,51.3,44.6,9.7,9.7,0.463,15.9,33.9,0.211,1260,793,1906,0.416,179,560,0.32,403,568,0.71,411,1187,354,211,116,411,577
198,Nevada-Las Vegas,32,11,21,0.344,-3.75,2.59,4,14,9,10,2,9,2202,2405,70.4,96.6,0.376,0.352,0.494,49.9,55.2,8.3,6.6,0.451,15.5,28.9,0.261,1295,747,1893,0.395,213,666,0.32,495,711,0.696,365,1210,412,189,85,410,539
199,Nevada NCAA,35,28,7,0.8,10.49,2.03,14,4,13,1,8,4,2792,2496,70.9,112,0.413,0.402,0.561,52.4,59.9,7.6,11,0.525,13.4,30.3,0.291,1405,933,2082,0.448,320,837,0.382,606,859,0.705,386,1351,559,189,152,386,581
200,New Hampshire,32,20,12,0.625,-3.57,-4.46,10,6,11,4,9,8,2277,2118,66.8,104.8,0.351,0.407,0.546,54.3,50.8,5.9,5,0.51,16.1,29.3,0.255,1300,783,1787,0.438,256,727,0.352,455,628,0.725,324,1227,398,129,59,401,505
201,New Mexico State NCAA,34,28,6,0.824,4.66,-3.82,11,3,17,1,8,4,2678,2310,70,112.1,0.431,0.382,0.568,54.4,55.3,6.9,9.6,0.531,16.5,36.7,0.307,1365,913,1957,0.467,252,747,0.337,600,843,0.712,436,1339,505,166,128,465,627
202,New Mexico,31,17,14,0.548,3.04,2.07,10,8,11,4,5,7,2283,2253,70.5,104,0.461,0.262,0.553,50.5,53.9,8.6,10.3,0.502,16.3,27,0.344,1245,778,1693,0.46,145,444,0.327,582,780,0.746,274,1071,419,189,109,403,611
203,New Orleans NCAA,32,20,12,0.625,-4.1,-5.34,13,5,11,3,7,8,2331,2215,69.5,103.2,0.427,0.25,0.552,52.9,60.2,11.2,8.6,0.513,20.2,36.7,0.303,1300,830,1755,0.473,139,438,0.317,532,749,0.71,386,1140,500,252,97,534,562
204,Niagara,33,10,23,0.303,-8.34,-4.37,6,14,5,8,3,13,2448,2579,71.8,102.2,0.336,0.328,0.519,49.8,49.2,7.2,11.2,0.476,15.4,30.6,0.252,1335,846,2035,0.416,244,667,0.366,512,683,0.75,389,1260,416,172,152,428,604
205,Nicholls State,31,14,17,0.452,-14.57,-5.23,7,11,10,3,4,14,2316,2464,72.2,102.2,0.372,0.446,0.546,45.3,55.8,10.3,15.4,0.504,17.5,26.8,0.275,1255,771,1804,0.427,278,805,0.345,496,671,0.739,303,1020,430,234,190,451,599
206,NJIT,31,11,20,0.355,-10.12,-4.22,3,11,8,4,2,15,2253,2320,71.5,101.2,0.323,0.417,0.526,52,50.3,9.1,8.1,0.493,16.3,30.1,0.227,1245,786,1857,0.423,258,775,0.333,421,599,0.703,343,1134,395,203,89,418,599
207,Norfolk State,34,17,17,0.5,-12.07,-8.57,12,4,10,2,5,12,2374,2430,70.6,97.5,0.373,0.34,0.517,51.2,45.3,7.1,14.5,0.482,18,29.7,0.254,1380,827,1949,0.424,225,663,0.339,495,727,0.681,365,1307,375,173,180,502,705
208,North Carolina-Asheville,33,23,10,0.697,0.84,-5.61,15,3,13,1,10,8,2544,2261,69.5,108.9,0.357,0.351,0.57,49,56.4,13.1,5.8,0.545,14.7,25,0.243,1345,908,1908,0.476,264,670,0.394,464,681,0.681,281,1096,512,306,64,384,553
209,North Carolina A&T,32,3,29,0.094,-23.07,-9.61,1,15,3,10,0,18,2056,2435,65.1,97.3,0.342,0.355,0.515,49.8,48.4,6.8,6.4,0.483,18.9,32.2,0.233,1300,728,1716,0.424,200,610,0.328,400,587,0.681,351,1102,352,144,69,466,629
210,North Carolina Central NCAA,34,25,9,0.735,-3.18,-12.12,13,3,11,2,11,6,2542,2159,68.8,108.7,0.341,0.38,0.546,51.7,52.7,8.9,8.7,0.517,14.8,32.9,0.233,1360,910,2005,0.454,255,761,0.335,467,684,0.683,397,1313,480,209,112,406,587
211,North Carolina-Greensboro,35,25,10,0.714,-0.1,-2.63,14,4,13,4,8,5,2628,2424,68.4,109.8,0.295,0.395,0.564,52.6,55.4,10.2,10.9,0.539,16.9,34.8,0.209,1400,947,2043,0.464,308,807,0.382,426,603,0.706,405,1243,525,245,133,474,638
212,North Carolina State,32,15,17,0.469,6.09,8.09,4,14,11,7,2,8,2483,2547,71.9,107.1,0.362,0.335,0.558,50.1,51.5,7,10.7,0.527,16.1,29.8,0.253,1290,888,1898,0.468,226,635,0.356,481,687,0.7,329,1161,457,162,140,428,582
213,North Carolina-Wilmington NCAA,35,29,6,0.829,8.06,-0.55,15,3,13,1,11,3,2967,2624,71.5,118.1,0.317,0.411,0.578,51.6,52.7,9.3,8.2,0.555,12.4,32.8,0.219,1405,1071,2231,0.48,336,917,0.366,489,708,0.691,422,1261,564,234,115,363,699
214,North Carolina NCAA,40,33,7,0.825,24.84,11.76,14,4,16,0,6,5,3377,2824,72.6,116,0.348,0.303,0.55,58.2,58.9,9.7,9.7,0.519,13.4,41.3,0.244,1605,1226,2633,0.466,283,798,0.355,642,916,0.701,630,1748,722,283,139,473,711
215,North Dakota State,30,19,11,0.633,-1.31,-2.63,11,5,11,2,7,7,2244,2146,68.8,107.4,0.384,0.372,0.561,50,47.1,8.8,10.1,0.526,14.8,25.7,0.273,1215,775,1693,0.458,232,630,0.368,462,650,0.711,258,1047,365,183,111,348,501
216,North Dakota NCAA,32,22,10,0.688,-1.83,-5.45,14,4,11,2,7,6,2578,2357,72.9,108.8,0.364,0.305,0.573,50.5,52.6,10.6,7.5,0.542,15.7,26.8,0.26,1300,926,1919,0.483,228,585,0.39,498,698,0.713,297,1146,487,251,93,419,672
217,North Florida,34,15,19,0.441,-7.78,-1.65,8,6,10,5,4,13,2637,2674,73.3,105.8,0.369,0.415,0.554,51.9,48.3,7.4,10,0.53,18.5,34.2,0.242,1360,926,2025,0.457,295,841,0.351,490,748,0.655,423,1321,447,185,143,542,639
218,North Texas,30,8,22,0.267,-11.14,-3.32,2,16,7,11,1,11,2075,2258,71.6,96.2,0.362,0.333,0.507,48,45.7,9.2,8.4,0.477,16.7,26.9,0.234,1205,740,1747,0.424,186,582,0.32,409,633,0.646,300,1075,338,199,95,410,567
219,Northeastern,31,15,16,0.484,-0.78,-0.91,8,10,7,4,7,10,2234,2230,67.2,105.9,0.378,0.433,0.563,49.7,54,8.1,9.9,0.535,16.4,25.6,0.257,1255,767,1682,0.456,267,728,0.367,433,636,0.681,264,1039,414,170,112,390,522
220,Northern Arizona,32,9,23,0.281,-13.92,-5.95,6,12,5,7,2,12,2217,2436,71.1,97,0.34,0.394,0.504,51.5,57.2,6.2,5.4,0.47,17.5,31.2,0.233,1285,769,1892,0.406,239,746,0.32,440,644,0.683,382,1218,440,142,63,465,590
221,Northern Colorado,29,11,18,0.379,-9.27,-4.2,7,11,6,6,4,11,2075,2167,70.5,100.7,0.354,0.439,0.533,50.7,53.6,7.1,6.1,0.516,17.3,28.1,0.214,1170,732,1666,0.439,254,732,0.347,357,590,0.605,310,1075,392,147,64,407,563
222,Northern Illinois,32,15,17,0.469,-3.29,-2.05,7,11,9,8,6,9,2310,2261,69.3,101.8,0.385,0.273,0.516,52.2,41.9,10,7.6,0.48,16.1,33.4,0.261,1310,828,1891,0.438,161,516,0.312,493,728,0.677,400,1211,347,226,80,429,618
223,Northern Iowa,30,14,16,0.467,1.29,5.22,9,9,9,4,3,9,1854,1931,64.7,94.4,0.334,0.45,0.513,44.4,47.9,10,8.5,0.472,15.9,18,0.244,1215,622,1559,0.399,229,702,0.326,381,520,0.733,182,878,298,197,84,342,464
224,Northern Kentucky NCAA,35,24,11,0.686,-0.17,-2.84,12,6,12,2,8,7,2659,2507,70.8,107.3,0.363,0.422,0.557,53.1,52.4,8.1,7.1,0.529,16.4,31.7,0.247,1400,928,2037,0.456,300,859,0.349,503,740,0.68,391,1319,486,200,98,468,622
225,Northwestern State,29,13,16,0.448,-12.03,-6.07,7,11,7,6,5,10,2204,2301,73.4,102.7,0.426,0.327,0.54,49.6,53.9,9.1,6.8,0.502,17.7,31.3,0.294,1170,751,1698,0.442,203,555,0.366,499,723,0.69,337,1049,405,196,77,439,568
226,Northwestern NCAA,36,24,12,0.667,14.02,8.43,10,8,14,4,5,5,2558,2357,66.6,106.8,0.304,0.357,0.534,50.6,59.1,7.9,13.2,0.497,13.8,30.7,0.227,1440,913,2094,0.436,256,747,0.343,476,637,0.747,386,1304,540,190,175,383,691
227,Notre Dame NCAA,36,26,10,0.722,17.81,9.78,12,6,16,2,5,4,2783,2494,67.7,113.8,0.286,0.406,0.573,48.7,57.8,10.4,9.7,0.536,12.3,27.3,0.229,1445,980,2139,0.458,334,869,0.384,489,611,0.8,334,1212,566,255,134,341,533
228,Oakland,34,25,9,0.735,4.22,-3,14,4,13,4,11,3,2699,2419,74.5,106.2,0.372,0.359,0.558,51.5,61.6,10.5,11.6,0.515,16,29.1,0.283,1365,935,2057,0.455,247,738,0.335,582,765,0.761,353,1324,576,266,170,462,592
229,Ohio State,32,17,15,0.531,10.31,7.28,7,11,13,6,4,7,2329,2232,68.7,105.6,0.381,0.331,0.552,51.6,52.5,7.5,10.8,0.522,16.7,29.7,0.26,1285,827,1786,0.463,211,592,0.356,464,680,0.682,324,1191,434,166,121,423,562
230,Ohio,31,20,11,0.645,3.9,-2.56,11,7,12,4,7,6,2387,2166,72.1,106.8,0.341,0.404,0.559,49.8,49.7,8.1,7.5,0.532,15.4,25.7,0.235,1240,835,1837,0.455,285,742,0.384,432,626,0.69,284,1141,415,182,88,388,550
231,Oklahoma State NCAA,33,20,13,0.606,19.19,12.22,9,9,11,5,7,5,2828,2589,72.7,117.8,0.383,0.357,0.583,52.9,50.8,10.5,8.1,0.539,15.1,38.1,0.302,1320,957,2050,0.467,294,732,0.402,620,786,0.789,454,1215,486,252,99,432,730
232,Oklahoma,31,11,20,0.355,11.42,12.62,5,13,8,7,1,9,2262,2299,71.1,100.6,0.368,0.3,0.517,50.5,41.6,9.5,12.7,0.475,16.4,30.9,0.265,1265,788,1863,0.423,192,558,0.344,494,685,0.721,361,1173,328,213,147,428,602
233,Old Dominion,31,19,12,0.613,1.94,-1.35,12,6,11,4,7,5,1998,1896,63.8,100.2,0.341,0.275,0.487,54,58,9.8,14.5,0.456,14.5,35.5,0.219,1250,727,1765,0.412,157,485,0.324,387,602,0.643,412,1190,422,196,142,348,566
234,Oral Roberts,30,8,22,0.267,-5.51,1.24,4,12,7,6,1,13,2252,2398,71.4,104.4,0.301,0.323,0.542,48.3,52.2,7.5,7.8,0.505,14.8,25.7,0.229,1210,810,1819,0.445,216,588,0.367,416,548,0.759,278,1034,423,162,88,360,534
235,Oregon State,32,5,27,0.156,-4.59,5.89,1,17,5,11,0,13,2021,2321,67,93.9,0.337,0.348,0.517,47.9,52.7,8.2,10.4,0.488,20.1,27.2,0.223,1285,721,1686,0.428,203,586,0.346,376,569,0.661,290,1038,380,177,118,491,611
236,Oregon NCAA,39,33,6,0.846,20.8,8.38,16,2,17,0,7,3,3076,2565,68.8,114.2,0.347,0.388,0.582,52.9,56.3,9.4,17.2,0.554,14.7,32.2,0.247,1565,1091,2270,0.481,334,880,0.38,560,787,0.712,412,1431,614,253,248,454,614
237,Pacific,33,11,22,0.333,-4.57,2.09,4,14,8,8,2,12,2206,2371,68,97.9,0.346,0.289,0.489,51.4,50.5,6.2,6,0.452,14.6,30.2,0.234,1325,784,1939,0.404,185,560,0.33,453,671,0.675,385,1225,396,140,63,386,690
238,Penn State,33,15,18,0.455,7.9,8.9,6,12,9,7,3,7,2367,2400,71.5,98.5,0.329,0.341,0.515,47.6,54.4,9.3,14,0.473,15.8,26.6,0.245,1345,825,1989,0.415,230,679,0.339,487,654,0.745,330,1166,449,224,184,430,596
239,Pennsylvania,28,13,15,0.464,-0.65,-1.5,6,8,6,6,7,8,1928,1904,67.4,101.8,0.26,0.43,0.535,49.3,56.5,9.6,10.6,0.516,16.6,27.5,0.171,1125,710,1603,0.443,234,690,0.339,274,417,0.657,267,972,401,181,100,358,501
240,Pepperdine,31,9,22,0.29,-10,1.87,5,13,7,7,1,12,2140,2490,69.8,98.8,0.3,0.266,0.517,47.8,52,7.3,7.1,0.495,15.8,26.2,0.192,1240,807,1811,0.446,178,482,0.369,348,543,0.641,295,1033,420,157,84,389,531
241,Pittsburgh,33,16,17,0.485,9.25,11.06,4,14,11,6,2,8,2404,2464,67.2,106.8,0.394,0.399,0.555,50.1,58.6,5.6,8.7,0.514,15.5,28.2,0.289,1340,807,1825,0.442,263,728,0.361,527,719,0.733,314,1158,473,127,112,396,548
242,Portland State,31,15,16,0.484,-7.06,-6.63,7,11,10,3,4,12,2645,2535,74.6,110.8,0.373,0.35,0.564,47.6,51.2,12.9,7.2,0.541,13.8,27.5,0.246,1280,959,1991,0.482,238,697,0.341,489,743,0.658,322,1064,491,307,81,376,590
243,Portland,33,11,22,0.333,-5.81,2.32,2,16,5,10,2,9,2215,2383,67.5,98.4,0.365,0.32,0.526,47.6,42.9,7.2,9.7,0.482,16.8,25,0.27,1335,758,1793,0.423,214,573,0.373,485,655,0.74,278,1098,325,163,112,424,581
244,Prairie View,33,13,20,0.394,-14.54,-8.48,10,8,10,3,3,17,2276,2419,68.9,99.4,0.358,0.369,0.529,44.9,51.3,11.9,10.6,0.493,16.8,25.1,0.252,1330,788,1839,0.428,237,678,0.35,463,659,0.703,292,1019,404,273,121,436,700
245,Presbyterian,30,5,25,0.167,-23.63,-5.95,1,17,5,8,0,17,1836,2245,66.1,92.3,0.289,0.323,0.499,48.2,54.6,7.2,7.7,0.468,19.7,29.1,0.198,1205,667,1618,0.412,181,523,0.346,321,468,0.686,300,979,364,143,72,451,519
246,Princeton NCAA,30,23,7,0.767,6.57,-1.84,14,0,10,1,10,4,2149,1843,65.2,109.5,0.242,0.46,0.562,50,55.2,10.2,9.5,0.537,13.5,24.4,0.179,1205,772,1716,0.45,298,789,0.378,307,416,0.738,247,1003,426,200,93,298,482
247,Providence NCAA,33,20,13,0.606,11.24,7.84,10,8,15,3,4,7,2319,2207,67.6,103.6,0.381,0.359,0.547,49.1,58.6,9.7,8.1,0.514,16.3,26.4,0.263,1325,804,1795,0.448,239,645,0.371,472,683,0.691,294,1101,471,218,98,412,569
248,Purdue NCAA,35,27,8,0.771,20.13,8.79,14,4,15,2,6,4,2790,2393,70,112.6,0.333,0.383,0.589,54.9,65.3,7.3,6.1,0.557,16.1,30.7,0.252,1415,980,2044,0.479,315,782,0.403,515,680,0.757,344,1322,640,181,87,455,552
249,Quinnipiac,31,10,21,0.323,-9.86,-3.22,7,13,6,8,3,10,2377,2583,74.8,101.7,0.33,0.349,0.512,50.9,52.7,7.6,8.5,0.479,16.2,34.1,0.226,1250,848,2008,0.422,228,700,0.326,453,663,0.683,432,1223,447,178,111,448,607
250,Radford,32,14,18,0.438,-11.34,-4.58,8,10,8,6,4,11,2090,2247,65.7,97.9,0.294,0.397,0.509,53.5,52.8,7.2,9.1,0.482,18.6,34.3,0.196,1300,745,1802,0.413,247,715,0.345,353,530,0.666,396,1219,393,153,114,470,550
251,Rhode Island NCAA,35,25,10,0.714,12.88,4.62,13,5,13,3,7,5,2577,2288,67.4,108.8,0.392,0.323,0.538,51.8,51,9.6,15.7,0.507,14,32.8,0.262,1405,916,2019,0.454,217,653,0.332,528,791,0.668,409,1301,467,227,206,389,725
252,Rice,35,23,12,0.657,0.51,-4.16,11,7,13,6,9,5,2853,2650,74.4,108.4,0.419,0.41,0.581,52.3,51.2,8.4,8.9,0.542,17.6,28.8,0.31,1415,946,2048,0.462,326,840,0.388,635,858,0.74,353,1331,484,221,129,524,669
253,Richmond,35,22,13,0.629,5.45,3.28,13,5,12,5,8,6,2596,2520,69.7,105.6,0.316,0.398,0.566,45.7,63.1,9.4,5.2,0.539,14.8,20.7,0.225,1410,938,1993,0.471,271,793,0.342,449,630,0.713,236,1078,592,232,67,399,634
254,Rider,33,18,15,0.545,-5.34,-5.28,10,10,7,5,9,9,2498,2500,74,101.8,0.37,0.265,0.522,52.8,51.4,8.9,9.3,0.49,16.7,33.1,0.248,1325,907,2034,0.446,179,539,0.332,505,752,0.672,421,1331,466,219,119,481,650
255,Robert Morris,33,14,19,0.424,-8.56,-5.13,9,9,6,7,6,12,2125,2238,69.9,91.7,0.413,0.316,0.489,48.1,47.8,11.3,6.5,0.451,18.6,29.4,0.267,1325,728,1818,0.4,183,574,0.319,486,750,0.648,363,1139,348,261,80,497,671
256,Rutgers,33,15,18,0.455,3.69,6.22,3,15,10,6,3,10,2163,2215,67.3,97,0.321,0.255,0.477,53.2,44.5,9.7,13,0.45,16.2,37.4,0.2,1325,809,1967,0.411,152,502,0.303,393,631,0.623,480,1319,360,217,153,437,584
257,Sacramento State,31,13,18,0.419,-10.69,-5.58,9,9,8,5,4,10,2204,2303,67.6,103.6,0.374,0.288,0.532,50.3,50.5,6.8,11.1,0.505,14.8,28.2,0.243,1260,808,1759,0.459,160,506,0.316,428,657,0.651,306,1100,408,145,135,360,568
258,Sacred Heart,32,13,19,0.406,-10.95,-7.52,8,10,6,8,6,10,2326,2436,71.9,99.1,0.35,0.317,0.53,51.7,55.2,9.2,7.1,0.495,19,30.9,0.245,1305,832,1882,0.442,200,597,0.335,462,659,0.701,361,1194,459,217,86,516,617
259,Saint Francis (PA),34,17,17,0.5,-8.13,-7.65,11,7,8,6,9,11,2577,2533,71.3,105.1,0.296,0.351,0.559,50,50.1,9.2,10.4,0.535,17.6,29,0.205,1375,943,2021,0.467,277,709,0.391,414,598,0.692,342,1243,472,225,136,491,551
260,Saint Joseph's,31,11,20,0.355,0.14,3.69,4,14,6,8,4,9,2155,2265,69.7,99,0.401,0.297,0.501,50.5,46.6,6.9,10.7,0.466,14.7,29.8,0.261,1250,755,1808,0.418,174,537,0.324,471,725,0.65,351,1132,352,150,106,371,547
261,Saint Louis,33,12,21,0.364,-6.09,1.85,6,12,10,8,1,10,2026,2288,65.5,93.1,0.344,0.388,0.502,48.1,60.4,7.5,8.5,0.47,17.9,24.2,0.229,1330,700,1733,0.404,230,672,0.342,396,597,0.663,279,1093,423,164,95,441,639
262,Saint Mary's (CA) NCAA,34,29,5,0.853,16.75,2.19,16,2,15,2,10,1,2449,1954,61.3,117.6,0.278,0.414,0.602,57.2,63.1,6.9,8.5,0.578,15.2,33,0.207,1360,892,1797,0.496,293,744,0.394,372,499,0.745,324,1205,563,143,110,365,512
263,Saint Peter's,36,23,13,0.639,1.6,-3.6,14,6,9,5,11,7,2376,2189,63.5,103.2,0.331,0.399,0.543,50.1,53.3,10.9,9.6,0.512,15.4,25.4,0.232,1450,825,1891,0.436,288,755,0.381,438,625,0.701,297,1182,440,251,106,398,571
264,Sam Houston State,34,21,13,0.618,-7.55,-6.35,10,8,14,2,5,9,2526,2424,72.8,101.6,0.367,0.327,0.523,52.2,56.5,9.6,8,0.489,16.2,31.5,0.252,1365,898,2055,0.437,212,671,0.316,518,755,0.686,401,1283,507,239,93,466,758
265,Samford,36,20,16,0.556,-1.87,-3.7,8,10,10,6,8,9,2834,2733,69.9,108.8,0.426,0.347,0.578,50.4,60.8,8.5,6.6,0.537,16.7,28.7,0.316,1490,955,2038,0.469,279,707,0.395,645,868,0.743,345,1300,581,222,88,493,678
266,San Diego State,33,19,14,0.576,6.88,1.47,9,9,10,4,3,9,2260,2064,67,101.8,0.353,0.392,0.515,50.9,46,10.2,14,0.478,15,30,0.247,1325,782,1878,0.416,233,736,0.317,463,663,0.698,350,1199,360,227,164,387,572
267,San Diego,31,13,18,0.419,-5.78,0.92,6,12,7,10,6,7,2025,2210,64.8,98.7,0.369,0.453,0.527,49.3,56.5,5.9,4.9,0.486,16.5,24.1,0.266,1265,666,1636,0.407,258,741,0.348,435,603,0.721,254,1028,376,121,54,379,600
268,San Francisco,33,20,13,0.606,3.8,0.42,10,8,12,4,5,7,2362,2222,69.4,103.2,0.266,0.442,0.542,50.5,49.3,9.6,7.3,0.526,16,27.1,0.169,1320,868,1934,0.449,299,855,0.35,327,514,0.636,314,1187,428,220,92,415,639
269,San Jose State,30,14,16,0.467,-2.84,1.74,7,11,9,7,5,8,2195,2245,72.1,101.1,0.367,0.328,0.534,49.7,54,8.7,10.9,0.498,15.5,25.4,0.258,1205,772,1750,0.441,200,574,0.348,451,643,0.701,267,1015,417,190,124,377,589
270,Santa Clara,33,17,16,0.515,2.69,2.03,10,8,11,6,5,7,2204,2158,63.8,103.1,0.253,0.466,0.551,46.8,59.6,8,5.7,0.525,14.6,19.1,0.185,1340,778,1784,0.436,318,832,0.382,330,451,0.732,203,980,464,170,65,341,617
271,Savannah State,29,13,16,0.448,-16.04,-8.44,10,6,7,4,6,10,2485,2665,83.3,102.4,0.325,0.582,0.53,45.3,60.1,9.3,7.9,0.507,15.5,27.3,0.21,1165,833,2030,0.41,392,1182,0.332,427,659,0.648,358,1169,501,226,94,431,571
272,Seattle,30,13,17,0.433,-8.36,-3.95,5,9,9,7,3,9,2091,2141,70.1,97.4,0.348,0.459,0.545,47.1,66.8,9.3,6.1,0.512,18.5,21.9,0.246,1225,713,1646,0.433,260,756,0.344,405,573,0.707,223,1011,476,199,62,436,568
273,Seton Hall NCAA,33,21,12,0.636,12.1,9.25,10,8,12,2,4,6,2417,2323,69,104.9,0.376,0.307,0.526,54.7,46.4,9.9,6.6,0.499,16.4,35.7,0.242,1335,872,1949,0.447,202,598,0.338,471,733,0.643,439,1311,405,228,82,449,613
274,Siena,34,17,17,0.5,-2,-2.23,12,8,10,4,5,12,2549,2541,70.7,105.6,0.4,0.286,0.539,53.1,51.2,8.2,10.3,0.499,16.7,35.5,0.284,1365,899,1989,0.452,186,568,0.327,565,795,0.711,430,1284,460,199,140,476,664
275,South Alabama,32,14,18,0.438,-6.57,-2.9,7,11,10,7,4,10,2286,2322,70.8,99.4,0.39,0.378,0.519,47.7,51.5,10.4,10.7,0.487,16,27.6,0.256,1300,793,1859,0.427,223,702,0.318,475,725,0.655,333,1108,408,240,119,419,653
276,South Carolina State,31,11,20,0.355,-18.37,-6.61,7,9,6,4,4,14,2167,2486,69.8,99.3,0.305,0.313,0.512,45.6,47.7,7.1,5.3,0.481,15.3,28.2,0.211,1250,796,1849,0.431,185,578,0.32,390,564,0.691,320,991,380,154,64,383,594
277,South Carolina Upstate,33,17,16,0.515,-7.64,-5.23,7,7,8,8,7,8,2575,2530,71.1,108.6,0.312,0.402,0.549,51.4,54.3,7.5,7.9,0.528,15.2,32.1,0.205,1335,936,2042,0.458,284,821,0.346,419,638,0.657,396,1279,508,179,104,421,545
278,South Carolina NCAA,37,26,11,0.703,17.52,10.16,12,6,15,3,6,5,2707,2414,69.9,102.9,0.398,0.334,0.518,50.8,50.6,11,11.1,0.477,15.5,33.5,0.278,1505,924,2197,0.421,248,733,0.338,611,874,0.699,464,1346,468,288,142,480,751
279,South Dakota State NCAA,35,18,17,0.514,-2.3,-0.66,8,8,11,3,3,12,2683,2697,69.2,109.6,0.404,0.456,0.581,50.7,52.1,7.4,7.2,0.537,16.4,27.4,0.311,1415,881,1938,0.455,318,883,0.36,603,782,0.771,316,1229,459,180,83,453,584
280,South Dakota,34,22,12,0.647,-0.42,-2.08,12,4,13,1,7,7,2639,2513,73,105.9,0.417,0.321,0.539,50.7,45.8,9.3,8.8,0.499,14.1,28.2,0.294,1365,907,2044,0.444,224,657,0.341,601,852,0.705,355,1268,415,231,115,402,657
281,South Florida,30,7,23,0.233,-7.28,2.39,1,17,6,11,1,11,1945,2235,69.2,93.3,0.306,0.299,0.504,48.5,51,8.8,11.3,0.477,20.2,30.5,0.201,1205,716,1684,0.425,174,503,0.346,339,516,0.657,328,1053,365,183,115,489,579
282,Southeast Missouri State,33,15,18,0.455,-5.89,-4.28,9,7,10,4,4,11,2460,2464,70.1,105.6,0.35,0.377,0.556,46.8,53.3,10.6,5.9,0.518,15.6,25.3,0.26,1330,852,1897,0.449,263,716,0.367,493,664,0.742,289,1024,454,248,63,410,644
283,Southeastern Louisiana,32,16,16,0.5,-7.36,-8.13,9,9,11,3,5,12,2268,2182,69.6,101.9,0.381,0.335,0.542,52.8,57.2,9.8,9.2,0.51,19.7,35.1,0.26,1280,796,1770,0.45,215,593,0.363,461,675,0.683,384,1154,455,218,106,512,619
284,Southern California NCAA,36,26,10,0.722,11.48,6.4,10,8,14,3,6,5,2816,2633,70.1,111.2,0.368,0.366,0.56,50.3,56.4,9.9,13.3,0.522,13.7,30.9,0.273,1445,975,2139,0.456,283,782,0.362,583,787,0.741,387,1286,550,252,190,398,571
285,SIU Edwardsville,30,6,24,0.2,-12.25,-3.29,1,15,3,10,2,13,2044,2282,70.9,95.3,0.463,0.288,0.497,50.5,44.4,6.6,7.4,0.45,17.5,31.3,0.313,1210,687,1686,0.407,142,486,0.292,528,780,0.677,353,1073,305,142,85,436,657
286,Southern Illinois,33,17,16,0.515,1.09,2.65,9,9,11,6,5,9,2260,2289,66.4,101.6,0.361,0.297,0.517,48.9,46.4,10.1,11.2,0.48,15.4,29.8,0.251,1340,808,1866,0.433,175,554,0.316,469,674,0.696,348,1114,375,225,128,398,594
287,Southern Methodist NCAA,35,30,5,0.857,18.71,4.45,17,1,18,0,8,3,2599,2100,63.7,116.6,0.36,0.365,0.574,56.3,61.9,9,11.1,0.547,14.3,37.1,0.251,1400,914,1934,0.473,286,705,0.406,485,696,0.697,416,1335,566,200,117,377,506
288,Southern Mississippi,31,9,22,0.29,-13.4,-2.78,6,12,8,6,1,12,1952,2239,67.6,91.7,0.304,0.379,0.493,48.2,54.5,6.8,6.4,0.457,17,23,0.215,1260,690,1728,0.399,200,655,0.305,372,526,0.707,258,1058,376,145,64,405,527
289,Southern Utah,33,6,27,0.182,-15.58,-5.39,3,15,3,10,2,14,2559,2814,74.1,103.5,0.43,0.407,0.53,49.7,46.7,7.5,9.2,0.479,15.8,29.7,0.318,1335,815,2004,0.407,291,815,0.357,638,861,0.741,383,1218,381,185,107,452,803
290,Southern,33,15,18,0.455,-14.48,-11.68,10,8,11,4,4,13,2360,2401,69.9,101.9,0.417,0.27,0.522,50.8,46.5,7.9,9.1,0.48,16.7,34.1,0.29,1325,825,1887,0.437,163,510,0.32,547,786,0.696,405,1247,384,184,121,453,635
291,St. Bonaventure,32,20,12,0.625,5.95,1.48,11,7,11,4,5,5,2459,2316,70.6,108.1,0.424,0.31,0.549,51.2,51.3,10.1,12.4,0.497,15.2,33,0.326,1290,825,1864,0.443,201,577,0.348,608,791,0.769,369,1153,423,230,138,401,668
292,St. Francis (NY),31,4,27,0.129,-19.24,-6.54,2,16,3,10,0,16,1921,2284,68.7,89.4,0.329,0.423,0.444,45.5,44.2,9.7,7.3,0.406,14.9,29,0.214,1250,650,1871,0.347,221,792,0.279,400,616,0.649,390,1078,287,208,89,379,672
293,St. John's (NY),33,14,19,0.424,6.45,8.39,7,11,9,5,4,9,2534,2598,73.9,103.9,0.361,0.382,0.541,46.9,51.5,9.2,15.2,0.503,15.6,27.3,0.262,1320,866,2000,0.433,278,763,0.364,524,722,0.726,337,1137,446,224,197,433,688
294,Stanford,31,14,17,0.452,6.39,8.59,6,12,10,5,1,10,2162,2204,69.4,100.1,0.386,0.28,0.521,50.9,54.5,9.8,7.8,0.485,16.1,29.6,0.263,1245,772,1753,0.44,157,490,0.32,461,676,0.682,316,1067,421,211,79,399,604
