Rk,School,G,TeamW,TeamL,W-L%,SRS,SOS,ConfW,ConfL,HomeW,HomeL,AwayW,AwayL,Tm.,Opp.,Pace,ORtg,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,eFG%,TOV%,ORB%,FT/FGA,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF
196,Omaha,31,9,22,0.29,-9.88,0.33,4,10,8,4,1,15,2373,2588,72.6,103.7,0.27,0.363,0.55,47.9,46.2,7.7,6.7,0.525,15.9,25.5,0.191,1260,877,1913,0.458,254,694,0.366,365,517,0.706,280,1044,405,177,83,409,498
197,Nebraska,33,22,11,0.667,10.99,7.32,13,5,16,1,4,8,2386,2265,68.1,105.7,0.376,0.352,0.531,48.7,54.4,8.9,12.8,0.491,13.9,30.1,0.27,1325,820,1906,0.43,232,670,0.346,514,716,0.718,356,1191,446,200,183,362,565
198,Nevada-Las Vegas,33,20,13,0.606,7.2,1.87,8,10,13,6,5,6,2753,2577,73.7,111.1,0.434,0.277,0.571,53.7,54.7,7.4,9.7,0.535,16.4,34.4,0.306,1345,978,2000,0.489,185,554,0.334,612,868,0.705,393,1333,535,184,146,473,580
199,Nevada NCAA,37,29,8,0.784,14.44,4.93,15,3,14,1,11,3,3055,2703,70.6,115.5,0.363,0.404,0.582,49.4,57,8.7,10.9,0.548,12,26.2,0.269,1500,1049,2238,0.469,354,904,0.392,603,812,0.743,339,1316,598,230,150,357,630
200,New Hampshire,31,10,21,0.323,-8.38,-4.32,6,10,8,7,2,12,2103,2085,66.7,101.8,0.302,0.43,0.51,53.9,50.8,5.4,5.6,0.472,14.9,30.6,0.222,1240,725,1803,0.402,252,776,0.325,401,544,0.737,352,1189,368,111,56,362,555
201,New Mexico State NCAA,34,28,6,0.824,9.06,-1.1,12,2,14,1,8,3,2572,2183,70.1,107.5,0.287,0.367,0.538,56,49.9,7.9,8.6,0.519,15.2,34.2,0.184,1365,963,2104,0.458,258,773,0.334,388,603,0.643,427,1402,481,189,103,429,604
202,New Mexico,34,19,15,0.559,5.81,3.3,12,6,13,4,4,8,2795,2641,73.6,111.2,0.343,0.474,0.582,46.9,57.4,10,7.3,0.544,14.9,26.3,0.266,1365,939,2065,0.455,367,979,0.375,550,708,0.777,315,1073,539,251,96,422,696
203,New Orleans,33,16,17,0.485,-9.01,-5.78,11,7,10,3,5,13,2297,2322,68.8,100.7,0.42,0.247,0.533,51.2,59.3,10.4,9.9,0.497,18.8,32.8,0.283,1325,815,1798,0.453,159,444,0.358,508,755,0.673,367,1128,483,238,116,498,622
204,Niagara,33,19,14,0.576,-4.84,-4.21,12,6,9,5,10,7,2748,2769,75,110.1,0.38,0.357,0.548,50,42.1,6.9,10.1,0.508,12.9,30.5,0.277,1330,944,2124,0.444,272,758,0.359,588,808,0.728,390,1286,397,171,145,373,579
205,Nicholls State,32,21,11,0.656,-3.54,-5.86,15,3,12,3,9,7,2641,2411,76.9,107.3,0.349,0.366,0.568,50.7,50.4,12.5,10.1,0.537,17.4,30.5,0.25,1280,941,1994,0.472,260,729,0.357,499,696,0.717,353,1189,474,307,126,490,712
206,NJIT,30,14,16,0.467,-7.25,-5.53,7,7,10,7,4,9,2248,2197,71,104.7,0.321,0.362,0.541,50.6,51.6,11.5,8.4,0.514,16.1,30.6,0.22,1210,808,1803,0.448,236,653,0.361,396,579,0.684,331,1063,417,246,97,399,556
207,Norfolk State,33,14,19,0.424,-12.98,-10.18,11,5,8,6,5,11,2399,2417,72.3,100.2,0.321,0.355,0.523,51.9,52.4,8.6,11,0.494,18.1,33,0.215,1325,858,1992,0.431,254,707,0.359,429,639,0.671,411,1270,450,206,114,507,693
208,North Carolina-Asheville,34,21,13,0.618,-3.92,-3.57,13,5,14,2,7,10,2557,2499,69.5,106.2,0.32,0.366,0.578,50.7,57.2,10.5,9.5,0.547,17.5,25.7,0.237,1385,912,1921,0.475,277,703,0.394,456,615,0.741,280,1152,522,252,114,468,628
209,North Carolina A&T,35,20,15,0.571,-12.57,-11.2,11,5,12,0,5,13,2623,2605,71.2,104.2,0.386,0.352,0.551,50.7,57.5,8.4,5.8,0.515,16.8,28.5,0.275,1415,929,2010,0.462,213,707,0.301,552,776,0.711,344,1252,534,212,80,482,629
210,North Carolina Central NCAA,35,19,16,0.543,-13.19,-12.31,9,7,12,2,3,13,2520,2425,68.9,104.2,0.29,0.311,0.538,53.4,57.4,7.4,9.4,0.512,17.4,33.6,0.199,1405,949,2060,0.461,212,640,0.331,410,597,0.687,410,1336,545,179,117,495,650
211,North Carolina-Greensboro NCAA,35,27,8,0.771,4.54,-3.87,15,3,16,1,8,6,2562,2189,66.9,107.1,0.265,0.452,0.548,55,52.7,11.2,12.4,0.525,17.1,34.1,0.185,1430,924,2075,0.445,331,938,0.353,383,549,0.698,417,1307,487,267,132,481,650
212,North Carolina State NCAA,33,21,12,0.636,12.91,6.7,11,7,16,3,4,5,2682,2477,72.1,112.3,0.342,0.344,0.562,50.3,55,10.2,9.2,0.534,14.3,33.3,0.238,1325,965,2054,0.47,263,707,0.372,489,703,0.696,400,1176,531,244,122,400,609
213,North Carolina-Wilmington,32,11,21,0.344,-7.52,-1.15,7,11,8,5,2,11,2542,2668,73.4,106.1,0.315,0.334,0.524,53.2,53,6.8,5.6,0.494,14.6,33.7,0.217,1305,920,2109,0.436,244,705,0.346,458,664,0.69,441,1310,488,164,67,414,586
214,North Carolina NCAA,37,26,11,0.703,20.08,11.78,11,7,12,3,6,5,3018,2711,71.7,113.4,0.28,0.351,0.551,56.4,61,8,11.1,0.52,14,37.4,0.208,1485,1105,2417,0.457,305,849,0.359,503,677,0.743,511,1570,674,213,151,445,587
215,North Dakota State,32,15,17,0.469,-1.86,-1.58,5,9,8,6,5,10,2382,2264,68.8,107.8,0.305,0.436,0.583,50.9,50.4,6.6,6.2,0.552,16.5,22.7,0.232,1285,837,1783,0.469,294,778,0.378,414,544,0.761,231,1102,422,145,76,402,556
216,North Dakota,32,12,20,0.375,-7.63,-0.2,6,12,7,6,2,13,2427,2612,73.2,101.6,0.353,0.365,0.553,45,47.6,10.6,4.7,0.521,16,20.2,0.249,1305,863,1879,0.459,233,685,0.34,468,663,0.706,225,984,411,253,59,417,605
217,North Florida,33,14,19,0.424,-11.4,-1.74,7,7,10,2,4,17,2668,2873,75.6,106.6,0.277,0.459,0.573,46.4,52.2,6.9,7.5,0.543,17,26.1,0.21,1325,939,2058,0.456,357,945,0.378,433,570,0.76,313,1159,490,173,126,478,505
218,North Texas,38,20,18,0.526,1.16,-0.4,8,10,14,6,6,11,2828,2703,70.1,104.7,0.339,0.379,0.543,52.7,47,7.2,8.2,0.519,16,29.4,0.224,1540,1012,2243,0.451,302,849,0.356,502,761,0.66,405,1451,476,195,112,495,723
219,Northeastern,33,23,10,0.697,3.64,-1.61,14,4,12,2,9,5,2472,2270,68,108.9,0.347,0.453,0.597,51.1,60.9,9.7,6.2,0.569,17.9,25.5,0.255,1335,859,1776,0.484,302,804,0.376,452,617,0.733,258,1083,523,220,82,450,575
220,Northern Arizona,32,5,27,0.156,-14.66,-1.03,2,16,2,10,3,14,2100,2512,70.7,92.1,0.429,0.334,0.499,48.1,45,7.9,9.5,0.45,19.1,27,0.301,1290,698,1750,0.399,178,584,0.305,526,750,0.701,317,1074,314,180,100,497,632
221,Northern Colorado,38,26,12,0.684,3.61,-2.27,11,7,14,3,7,8,3080,2776,73.8,108.8,0.334,0.396,0.566,51.3,41.1,7.2,8.1,0.542,14.6,25.6,0.23,1535,1104,2347,0.47,334,930,0.359,540,784,0.689,356,1430,454,203,139,465,722
222,Northern Illinois,32,13,19,0.406,-6.71,-1.71,6,12,11,4,1,13,2319,2407,69.3,104.2,0.335,0.275,0.538,49.7,34.7,9.6,5.3,0.502,14.9,28.2,0.243,1285,849,1860,0.456,169,512,0.33,452,623,0.726,314,1102,295,213,58,378,594
223,Northern Iowa,32,16,16,0.5,4.01,3.87,7,11,12,4,1,9,2056,1990,64.3,99.5,0.313,0.399,0.522,51.2,47.9,8,7.4,0.487,15.6,24.3,0.226,1285,720,1714,0.42,229,684,0.335,387,537,0.721,263,1109,345,166,80,364,482
224,Northern Kentucky,32,22,10,0.688,4.83,-4.07,15,3,12,2,8,6,2486,2112,70.7,110,0.312,0.4,0.572,52.6,58.2,10.4,8.7,0.543,15.5,29.1,0.228,1280,898,1892,0.475,258,756,0.341,432,591,0.731,309,1176,523,236,103,399,586
225,Northwestern State,29,4,25,0.138,-21.02,-4.18,1,17,1,11,3,13,1868,2264,72.2,89.2,0.35,0.267,0.477,48.9,40.3,8.6,11.1,0.45,20.2,32.1,0.214,1160,692,1678,0.412,125,448,0.279,359,588,0.611,359,1036,279,180,122,496,573
226,Northwestern,32,15,17,0.469,9.63,8.37,6,12,11,6,3,9,2203,2127,65.3,104.6,0.297,0.397,0.532,50.4,58,7.4,13.2,0.497,15.3,29.5,0.222,1290,773,1813,0.426,255,720,0.354,402,538,0.747,320,1059,448,156,136,374,605
227,Notre Dame,36,21,15,0.583,13.65,7.94,8,10,11,6,5,7,2698,2471,66.5,111.4,0.314,0.393,0.551,51.6,55,8.6,9.6,0.514,12.7,30.8,0.238,1455,945,2131,0.443,300,838,0.358,508,670,0.758,384,1324,520,208,131,355,470
228,Oakland,33,19,14,0.576,-1.82,-3.76,10,8,11,4,7,8,2580,2516,72.2,107.5,0.355,0.398,0.562,50.4,62.6,8.3,11.9,0.52,15.9,28.1,0.273,1330,884,1966,0.45,275,782,0.352,537,697,0.77,326,1203,553,200,170,434,540
229,Ohio State NCAA,34,25,9,0.735,17.67,9.03,15,3,16,2,6,2,2591,2297,68,110.9,0.311,0.342,0.57,53.6,52.5,8.9,11.3,0.541,14.9,29.8,0.227,1375,951,1980,0.48,239,678,0.353,450,616,0.731,330,1245,499,209,132,399,595
230,Ohio,31,14,17,0.452,-2.52,-1.65,7,11,11,5,2,10,2334,2353,72.6,100.5,0.306,0.349,0.538,48.4,52.8,8.9,8.8,0.508,16,22.3,0.218,1280,839,1893,0.443,244,661,0.369,412,579,0.712,257,1127,443,207,103,412,500
231,Oklahoma State,36,21,15,0.583,12.45,9.12,8,10,15,6,3,7,2757,2637,70.8,107.4,0.322,0.383,0.538,51.1,53.6,9.2,10.4,0.498,15.4,34.2,0.244,1450,959,2224,0.431,296,851,0.348,543,717,0.757,463,1348,514,237,143,466,692
232,Oklahoma NCAA,32,18,14,0.563,13.81,10.56,8,10,13,2,2,9,2718,2614,76.5,109.7,0.332,0.405,0.569,49.8,50.2,8.4,11,0.535,15.2,28.3,0.247,1295,954,2063,0.462,300,836,0.359,510,684,0.746,337,1229,479,208,151,428,551
233,Old Dominion,32,25,7,0.781,9.27,-1.27,15,3,12,2,10,3,2347,2010,66.6,109.3,0.33,0.338,0.537,52.8,57.2,11.1,13.6,0.507,13.2,32.2,0.228,1290,844,1888,0.447,228,639,0.357,431,623,0.692,373,1207,483,239,139,332,509
234,Oral Roberts,32,11,21,0.344,-6.67,1.05,5,9,8,5,3,14,2332,2484,68.1,104.6,0.257,0.319,0.517,52.2,51.5,7.8,9.3,0.492,15.4,35.9,0.176,1310,879,2010,0.437,220,641,0.343,354,517,0.685,440,1226,453,174,112,411,565
235,Oregon State,32,16,16,0.5,7.32,4.57,7,11,12,4,1,9,2339,2251,67.4,106.8,0.387,0.328,0.555,52.1,57.2,9.7,10.3,0.521,16.8,31.8,0.274,1300,830,1779,0.467,192,583,0.329,487,688,0.708,332,1119,475,212,116,424,642
236,Oregon,36,23,13,0.639,10.7,4.84,10,8,16,3,4,7,2817,2606,69.6,110.9,0.317,0.421,0.568,52.3,56.4,9.8,12.3,0.533,14.9,31,0.242,1460,986,2155,0.458,324,908,0.357,521,683,0.763,372,1262,556,248,152,434,712
237,Pacific,32,14,18,0.438,-0.55,1.8,9,9,8,8,6,9,2280,2316,67,105.6,0.401,0.258,0.537,50.9,49.1,9.1,12.3,0.494,14.8,30.4,0.292,1290,804,1782,0.451,151,459,0.329,521,715,0.729,332,1086,395,197,129,368,581
238,Penn State,39,26,13,0.667,15.85,7.79,9,9,15,4,6,7,2915,2601,67.9,109.3,0.315,0.331,0.553,51.8,51.2,10.6,13.3,0.526,15,31.7,0.221,1570,1057,2291,0.461,294,759,0.387,507,722,0.702,422,1385,541,282,193,463,685
239,Pennsylvania NCAA,33,24,9,0.727,2.24,-3.17,12,2,11,3,9,4,2506,2274,70.2,105.3,0.334,0.427,0.555,51,56.9,8.2,7,0.533,14.8,23.6,0.22,1355,893,1948,0.458,291,831,0.35,429,651,0.659,283,1239,508,194,92,391,566
240,Pepperdine,32,6,26,0.188,-6.51,1.82,2,16,5,11,0,14,2283,2516,67.8,104.4,0.353,0.296,0.534,50.8,54.6,7.1,6.5,0.5,15,29.4,0.248,1290,822,1829,0.449,186,542,0.343,453,646,0.701,324,1077,449,155,69,376,575
241,Pittsburgh,32,8,24,0.25,-1.87,8.47,0,18,7,11,0,10,1985,2316,65.7,93.7,0.319,0.475,0.515,45.5,58.7,6.5,9.4,0.482,18.7,23.3,0.222,1290,678,1673,0.405,258,795,0.325,371,534,0.695,247,1007,398,138,112,443,553
242,Portland State,34,20,14,0.588,-0.14,-1.05,9,9,8,5,10,6,2897,2698,76.6,110,0.322,0.378,0.539,50.8,53,12.6,9.2,0.508,13.8,34.7,0.227,1375,1034,2333,0.443,300,883,0.34,529,751,0.704,488,1306,548,333,118,431,746
243,Portland,32,10,22,0.313,-6.61,2.43,4,14,7,9,3,9,2221,2372,68.5,100.5,0.342,0.381,0.548,46.1,49.6,7.5,11.2,0.521,15.9,19.7,0.232,1290,781,1745,0.448,255,665,0.383,404,596,0.678,205,1014,387,165,127,383,576
244,Prairie View,34,16,18,0.471,-10.13,-7.71,12,6,10,2,5,15,2559,2609,72.6,102.9,0.388,0.368,0.529,48.6,49.3,10.3,8.7,0.496,16,31.3,0.26,1370,890,2043,0.436,247,752,0.328,532,793,0.671,400,1182,439,257,103,460,748
245,Presbyterian,32,11,21,0.344,-14.32,-5.53,4,14,8,8,2,13,2124,2273,64.8,102.1,0.29,0.439,0.53,47.7,49.1,8.4,5.6,0.504,15.5,26.5,0.199,1285,749,1760,0.426,276,772,0.358,350,510,0.686,290,1003,368,175,63,368,461
246,Princeton,29,13,16,0.448,-2.44,-1.97,5,9,7,5,5,9,2106,2083,66.4,105.8,0.267,0.462,0.563,49,48.7,6.9,8.7,0.54,15.1,22.5,0.188,1200,753,1661,0.453,287,767,0.374,313,443,0.707,220,949,367,137,90,334,504
247,Providence NCAA,35,21,14,0.6,11.12,10.23,10,8,13,4,4,7,2575,2544,69.5,104,0.386,0.329,0.534,49.6,53.9,9.6,9.8,0.496,15.1,28.7,0.272,1425,899,2037,0.441,223,671,0.332,554,787,0.704,367,1247,485,238,128,430,624
248,Purdue NCAA,37,30,7,0.811,23.41,8.74,15,3,16,1,8,2,2974,2431,68.2,117.5,0.356,0.401,0.606,51.8,57.9,8.3,12.5,0.577,14,27.3,0.265,1485,1033,2097,0.493,353,840,0.42,555,747,0.743,311,1295,598,211,180,399,580
249,Quinnipiac,33,12,21,0.364,-9.5,-4.44,7,11,6,6,3,12,2364,2531,67.9,102.8,0.37,0.479,0.539,49.2,51.3,7.9,6.9,0.503,16.9,27.8,0.261,1355,787,1864,0.422,303,893,0.339,487,690,0.706,330,1142,404,182,86,446,566
250,Radford NCAA,36,23,13,0.639,-2.61,-4.08,12,6,12,2,7,10,2422,2336,63.4,104.3,0.307,0.397,0.528,52.3,52,9.7,9.1,0.494,16.1,33.6,0.223,1465,850,2000,0.425,277,793,0.349,445,614,0.725,414,1244,442,226,105,441,596
251,Rhode Island NCAA,34,26,8,0.765,11.81,4.61,15,3,15,1,7,4,2583,2338,69.2,108.9,0.301,0.32,0.539,50,54.5,10.5,9.5,0.511,13.1,30.8,0.209,1370,954,2096,0.455,236,670,0.352,439,630,0.697,386,1170,520,249,118,362,645
252,Rice,31,7,24,0.226,-8.63,-0.04,4,14,5,10,2,13,2114,2347,70.2,96.4,0.369,0.467,0.514,49.7,53.2,7.6,6,0.48,18.3,28.1,0.247,1250,711,1751,0.406,260,818,0.318,432,646,0.669,326,1140,378,166,66,460,509
253,Richmond,32,12,20,0.375,-0.17,3.61,9,9,6,9,4,8,2297,2418,68.3,103.8,0.297,0.363,0.55,46.8,57.7,11,6.6,0.521,15.2,23.2,0.213,1295,843,1830,0.461,222,664,0.334,389,544,0.715,248,972,486,244,77,373,518
254,Rider,32,22,10,0.688,0.98,-2.62,15,3,12,1,8,7,2620,2505,74.8,109.1,0.421,0.338,0.545,51.7,49.2,10,10.1,0.526,15,33.4,0.256,1285,932,2004,0.465,243,678,0.358,513,844,0.608,421,1253,459,241,109,424,638
255,Robert Morris,33,16,17,0.485,-7.99,-6.11,9,9,4,6,9,11,2272,2334,70.8,96.9,0.343,0.377,0.506,49.1,48.1,10.9,7.4,0.474,17.9,31.3,0.229,1325,794,1932,0.411,242,729,0.332,442,663,0.667,392,1176,382,256,90,489,663
256,Rutgers,34,15,19,0.441,5.5,6.83,3,15,13,9,0,9,2216,2204,66.9,96.4,0.311,0.245,0.473,51.9,40.1,10.4,11.6,0.442,14.5,33.7,0.2,1375,830,2042,0.406,145,500,0.29,409,635,0.644,447,1316,333,240,136,397,583
257,Sacramento State,32,7,25,0.219,-8.91,-0.74,4,14,6,9,1,12,2157,2358,67.5,99.4,0.288,0.316,0.526,47.1,52.5,7.9,9.6,0.5,15.8,24.1,0.197,1285,800,1802,0.444,202,570,0.354,355,519,0.684,266,1024,420,172,110,385,586
258,Sacred Heart,31,10,21,0.323,-11.38,-6.98,5,13,5,9,4,11,2129,2237,69.5,98.3,0.296,0.329,0.512,55.2,50.4,6.9,6.6,0.486,18.1,33.1,0.196,1245,796,1823,0.437,179,599,0.299,358,540,0.663,373,1238,401,149,72,460,571
259,Saint Francis (PA),31,18,13,0.581,-6.13,-6.71,12,6,11,3,7,10,2450,2355,70.9,109.8,0.341,0.363,0.571,48.3,48.4,9.4,6,0.534,14.3,26,0.26,1260,860,1845,0.466,250,670,0.373,480,630,0.762,274,1046,416,209,72,359,496
260,Saint Joseph's,32,16,16,0.5,3.78,1.9,10,8,10,3,4,9,2371,2311,71.2,103.2,0.346,0.388,0.521,49.3,54.1,8.8,8.5,0.488,12.3,23.5,0.238,1290,826,1953,0.423,255,757,0.337,464,675,0.687,289,1201,447,203,91,320,497
261,Saint Louis,33,17,16,0.515,2.58,2.92,9,9,12,6,3,7,2170,2157,64.7,101.2,0.463,0.33,0.513,53,53.8,9.2,13.1,0.475,16.6,33.8,0.302,1325,731,1734,0.422,185,573,0.323,523,802,0.652,387,1188,393,198,146,420,596
262,Saint Mary's (CA),36,30,6,0.833,12.86,0.33,16,2,18,2,11,1,2772,2321,63.6,119.8,0.304,0.351,0.615,55.1,54.9,6.9,6.8,0.587,13.7,29.2,0.234,1455,1014,1970,0.515,284,692,0.41,460,598,0.769,298,1213,557,160,94,357,556
263,Saint Peter's,32,14,18,0.438,-5.24,-4.36,6,12,8,5,3,12,2085,2113,65,98,0.277,0.426,0.523,49,51.2,9.9,10.8,0.492,17.3,27.1,0.2,1310,740,1762,0.42,253,750,0.337,352,488,0.721,292,1050,379,211,101,416,601
264,Sam Houston State,36,21,15,0.583,-5.14,-4.8,12,6,14,2,5,10,2571,2477,69.2,102.8,0.34,0.36,0.523,52.6,58.6,8.8,5.6,0.486,16.1,32.5,0.243,1445,900,2115,0.426,257,762,0.337,514,719,0.715,430,1356,527,220,62,473,708
265,Samford,32,10,22,0.313,-11.1,-3.37,6,12,8,6,2,14,2483,2639,71.9,108,0.322,0.419,0.583,45.8,60.9,10,6.9,0.55,17,24.9,0.246,1280,870,1846,0.471,289,774,0.373,454,594,0.764,263,974,530,230,76,435,527
266,San Diego State NCAA,33,22,11,0.667,12.23,3.91,11,7,13,2,5,7,2545,2240,70.4,109.6,0.357,0.36,0.553,53.7,54.1,8.9,9.4,0.519,14.6,31.8,0.255,1320,902,1967,0.459,239,709,0.337,502,702,0.715,364,1250,488,206,107,394,564
267,San Diego,34,20,14,0.588,2.86,0.49,9,9,12,7,8,6,2385,2264,67.3,103.5,0.39,0.447,0.567,49.7,59.2,8.1,10.7,0.533,17.5,23.2,0.277,1370,802,1775,0.452,289,794,0.364,492,692,0.711,250,1117,475,186,138,445,701
268,San Francisco,39,22,17,0.564,1.13,1.63,9,9,16,6,4,9,2685,2681,67.5,101.3,0.294,0.437,0.522,50.8,55.3,7.9,9.6,0.496,15.3,27.2,0.199,1570,952,2256,0.422,333,986,0.338,448,663,0.676,381,1393,526,210,141,464,745
269,San Jose State,30,4,26,0.133,-8.74,2.91,1,17,3,11,1,14,1974,2260,69.3,94.1,0.345,0.3,0.524,52.7,54.6,6.4,7.5,0.491,20.6,28.3,0.239,1210,705,1618,0.436,178,485,0.367,386,558,0.692,277,1073,385,135,69,488,570
270,Santa Clara,31,11,20,0.355,-7.01,0.61,8,10,6,11,5,5,2048,2224,65.4,100.6,0.313,0.407,0.533,46.2,56.3,8.3,6.4,0.498,15.4,23.6,0.227,1245,718,1674,0.429,232,682,0.34,380,524,0.725,243,887,404,168,73,350,537
271,Savannah State,32,15,17,0.469,-15.36,-5.06,12,4,10,2,4,13,2754,2991,83.6,101.7,0.295,0.555,0.514,44.5,53.6,11.1,6.4,0.483,14.3,27.8,0.206,1295,940,2350,0.4,391,1304,0.3,483,694,0.696,423,1222,504,301,89,448,608
272,Seattle,34,20,14,0.588,-2.32,-3.09,8,6,16,3,3,10,2589,2468,70.4,107,0.353,0.427,0.561,52.4,52.6,6.9,9.6,0.525,17.3,30.5,0.261,1375,881,1975,0.446,312,844,0.37,515,698,0.738,365,1298,463,167,123,484,692
273,Seton Hall NCAA,34,22,12,0.647,15.67,10.11,10,8,14,3,5,6,2701,2512,71.1,110.9,0.352,0.33,0.558,53.1,54.3,8.6,9.1,0.529,15.2,34,0.246,1370,971,2073,0.468,250,685,0.365,509,729,0.698,414,1302,527,210,117,432,614
274,Siena,32,8,24,0.25,-10.46,-2.99,4,14,7,8,1,15,2166,2405,67.2,97.3,0.364,0.335,0.516,51.1,47.2,6.9,8.8,0.482,18.7,31.3,0.247,1325,752,1790,0.42,220,600,0.367,442,652,0.678,352,1146,355,153,104,483,641
275,South Alabama,32,14,18,0.438,-5.43,-2.87,7,11,11,4,2,13,2228,2218,71.1,97.6,0.378,0.436,0.529,49.3,52.9,7.5,10.8,0.492,18.5,26.2,0.264,1285,752,1785,0.421,252,779,0.323,472,674,0.7,300,1165,398,171,126,479,612
276,South Carolina State,32,10,22,0.313,-20.18,-8.78,6,10,8,5,2,16,2355,2660,73.4,99.5,0.362,0.315,0.516,47.6,42.5,7.1,6.3,0.478,16.3,30,0.253,1290,829,1948,0.426,205,614,0.334,492,706,0.697,363,1092,352,169,76,444,612
277,South Carolina Upstate,32,7,25,0.219,-17.46,-4.35,2,12,6,7,0,17,2424,2723,71.1,105.7,0.225,0.466,0.535,46.4,51,8.5,7,0.511,14,27.1,0.163,1290,881,2045,0.431,328,952,0.345,334,460,0.726,335,1062,449,195,86,370,566
278,South Carolina,33,17,16,0.515,9.45,9.23,7,11,10,5,4,8,2313,2277,69.7,99.9,0.421,0.373,0.507,52.4,56,7.8,9.6,0.461,16.6,33.8,0.295,1330,756,1899,0.398,240,708,0.339,561,800,0.701,415,1228,423,180,105,455,662
279,South Dakota State NCAA,35,28,7,0.8,6.84,-0.38,13,1,15,0,8,5,2958,2599,72.3,115.6,0.354,0.432,0.59,52.2,46.6,6.7,5.9,0.554,12.3,24.7,0.269,1415,1003,2147,0.467,374,927,0.403,578,759,0.762,308,1360,467,172,80,353,562
280,South Dakota,35,26,9,0.743,6.17,-2.6,11,3,13,2,9,5,2832,2404,72.2,112.1,0.346,0.32,0.569,52.5,45.5,9.5,5.3,0.533,13.5,29.4,0.26,1400,1017,2136,0.476,243,684,0.355,555,740,0.75,353,1319,463,239,69,388,592
281,South Florida,32,10,22,0.313,-7.27,0.05,3,15,7,11,3,10,2026,2260,65.5,96.3,0.331,0.339,0.518,49.2,53.6,7.8,6.6,0.48,18.7,28.8,0.24,1285,707,1690,0.418,207,573,0.361,405,560,0.723,309,1065,379,163,76,449,546
282,Southeast Missouri State,31,14,17,0.452,-8.13,-4.88,8,10,7,7,6,9,2355,2413,69.1,109,0.376,0.427,0.578,48.5,53.1,8.2,4.9,0.544,16,26.4,0.274,1250,796,1729,0.46,289,738,0.392,474,650,0.729,273,1005,423,178,54,388,553
283,Southeastern Louisiana,34,22,12,0.647,-6.4,-6.2,15,3,10,3,10,7,2439,2357,69.1,103.8,0.362,0.373,0.544,49.1,57.4,9.6,7.5,0.519,17.3,30.4,0.238,1360,867,1911,0.454,250,712,0.351,455,692,0.658,357,1158,498,225,98,468,568
284,Southern California,36,24,12,0.667,12.82,6.29,12,6,13,5,6,5,2798,2563,68.7,111.7,0.299,0.362,0.564,50.7,55.7,9.1,11.2,0.538,13.4,30.1,0.211,1460,1022,2174,0.47,296,788,0.376,458,649,0.706,370,1252,569,228,145,383,568
285,SIU Edwardsville,30,9,21,0.3,-12.43,-3.36,5,13,4,9,5,11,2090,2362,70.4,99,0.33,0.372,0.514,48.8,50.8,6.8,7.6,0.478,16.7,29.3,0.233,1200,734,1759,0.417,212,654,0.324,410,580,0.707,324,1024,373,144,82,409,645
286,Southern Illinois,33,20,13,0.606,1.37,0.65,11,7,13,3,5,8,2308,2280,66.9,103,0.328,0.332,0.549,48.9,55.3,11.1,10.6,0.521,16.7,25.9,0.228,1340,839,1817,0.462,215,604,0.356,415,596,0.696,281,1079,464,248,118,420,588
287,Southern Methodist,33,17,16,0.515,9.08,3.66,6,12,13,5,2,8,2293,2114,64.4,107.8,0.305,0.404,0.546,50.3,58.2,11.5,9.9,0.52,15.4,32.7,0.209,1320,814,1835,0.444,281,741,0.379,384,560,0.686,365,1109,474,244,99,383,535
288,Southern Mississippi,34,16,18,0.471,-4.26,1.31,7,11,11,3,2,11,2401,2449,67.8,103.8,0.293,0.383,0.538,45.9,57.3,10.2,5.8,0.51,13,21.7,0.206,1365,872,1958,0.445,254,749,0.339,403,573,0.703,254,1035,500,237,59,333,528
289,Southern Utah,32,13,19,0.406,-7.64,-0.88,5,13,9,5,2,13,2416,2583,73.2,102.4,0.37,0.374,0.544,48.5,45.4,7,8,0.504,15.5,23.5,0.273,1290,824,1887,0.437,253,706,0.358,515,698,0.738,268,1084,374,166,98,408,699
290,Southern,33,15,18,0.455,-14.54,-9.57,10,8,11,3,4,14,2279,2369,69.8,98.1,0.409,0.271,0.493,51.6,47.5,8.1,9.9,0.449,15.8,33.4,0.279,1330,781,1937,0.403,177,524,0.338,540,793,0.681,429,1285,371,187,121,435,629
291,St. Bonaventure NCAA,34,26,8,0.765,8.87,2.61,14,4,13,1,9,4,2620,2407,69.4,109.5,0.405,0.337,0.561,50.5,53.4,10,10.8,0.516,14.3,29.2,0.305,1380,884,1959,0.451,255,661,0.386,597,794,0.752,344,1208,472,239,118,391,674
292,St. Francis (NY),31,13,18,0.419,-12.25,-7.32,10,8,10,3,3,13,2260,2357,70.9,101.2,0.313,0.415,0.521,47,45.5,10.1,7,0.487,15.2,27.2,0.223,1260,784,1889,0.415,271,783,0.346,421,591,0.712,322,1046,357,225,82,390,668
293,St. John's (NY),33,16,17,0.485,10.29,10.69,4,14,9,7,2,7,2412,2397,71.1,100.9,0.301,0.353,0.528,45.9,48.7,11.8,15.7,0.492,14.7,23.7,0.223,1345,867,1999,0.434,232,706,0.329,446,602,0.741,288,1110,422,282,172,393,614
